season,Name,Position,Team,Games,Age,Salary,AAV,Goals,Assists,Points,Goals/60,Assists/60,Points/60,Penalty_Diff,CF%,PDO,PSh%,ZSO%Rel,TOI/Gm
20132014,David.Rundblad,D,CHI/PHX,17,22,0.7,0.785,0,0,0,0,0,0,-2,55.92,97.14,0,4.58,12.2
20142015,David.Rundblad,D,CHI,54,23,0.87,0.785,3,9,12,0.29,0.87,1.16,-2,56.8,104.64,5.66,18.63,11.46
20132014,Mike.Rupp,L,MIN,13,33,1.2,1.5,0,1,1,0,0.73,0.73,-3,48.7,103.57,0,-8.98,6.28
20132014,Kris.Russell,D,CGY,68,26,1.5,1.5,2,12,14,0.1,0.58,0.68,3,43.48,99.92,2.5,6.2,18.18
20142015,Kris.Russell,D,CGY,90,27,2.6,2.6,4,11,15,0.14,0.38,0.52,3,42.37,103.1,4.08,8.25,19.08
20142015,Bryan.Rust,R,PIT,14,22,0.64,0.652,1,1,2,0.39,0.39,0.78,3,51.58,96.37,3.85,8.71,11.01
20132014,Tuomo.Ruutu,LR,CAR/N.J,76,30,5,4.75,5,16,21,0.32,1.01,1.33,1,52.28,96.93,6.25,8.02,12.48
20142015,Tuomo.Ruutu,LR,N.J,77,31,5,4.75,7,6,13,0.52,0.44,0.96,4,49.01,100.33,9.46,0.53,10.54
20132014,Bobby.Ryan,RL,OTT,70,26,5.562,5.1,15,20,35,0.96,1.28,2.25,-5,51,102.59,10.34,0.82,13.34
20142015,Bobby.Ryan,RL,OTT,84,27,5.562,5.1,13,21,34,0.71,1.15,1.87,0,49.3,101.43,8.23,6.91,13.01
20142015,Kerby.Rychel,L,CBJ,5,19,0.925,0.925,0,3,3,0,3.52,3.52,-1,43.02,113.64,0,21.35,10.22
20132014,Michael.Ryder,R,N.J,82,33,3.5,3.5,12,11,23,0.68,0.63,1.31,0,53.29,99.29,9.6,-3.83,12.83
20142015,Michael.Ryder,R,N.J,47,34,3.5,3.5,5,11,16,0.5,1.11,1.61,-2,46.26,103.21,6.58,-5.32,12.69
20132014,Brandon.Saad,LR,CHI,97,20,0.843,0.764,16,27,43,0.74,1.25,1.99,12,56.77,101.42,10.39,8.8,13.34
20142015,Brandon.Saad,LR,CHI,105,21,0.833,0.764,26,22,48,1.07,0.9,1.97,17,53.78,101.36,11.66,0.59,13.92
20142015,Miikka.Salomaki,LR,NSH,1,21,0.807,0.781,1,0,1,5.7,0,5.7,0,71.43,116.67,25,53.33,10.53
20132014,Sami.Salo,D,T.B,73,39,3.5,3.75,3,6,9,0.19,0.37,0.56,-4,51.57,100.87,5.77,0.88,13.2
20132014,Bryce.Salvador,D,N.J,40,37,3.25,3.167,1,3,4,0.09,0.28,0.38,-4,50.36,99.66,4.35,-0.96,15.88
20142015,Bryce.Salvador,D,N.J,15,38,3.25,3.167,0,2,2,0,0.57,0.57,-2,46.44,96.98,0,-10.62,14.02
20142015,Henrik.Samuelsson,RC,ARI,3,20,0.925,0.863,0,0,0,0,0,0,-1,46.75,91.3,0,6.92,11.61
20132014,Mikael.Samuelsson,R,DET,26,36,3,3,1,0,1,0.3,0,0.3,2,50.81,96.42,4.17,-0.31,7.62
20132014,Philip.Samuelsson,D,PIT,5,22,0.64,0.623,0,0,0,0,0,0,0,47.5,96.67,0,12.04,14.78
20142015,Philip.Samuelsson,D,ARI,4,23,0.55,0.55,0,0,0,0,0,0,0,42.86,90.32,0,-5.41,12.81
20132014,Mike.Santorelli,RC,VAN,49,27,0.55,0.55,8,15,23,0.67,1.25,1.91,2,50.56,101.86,10.67,-3.87,14.71
20142015,Mike.Santorelli,RC,NSH/TOR,83,28,1.5,1.5,10,16,26,0.56,0.89,1.45,3,47.67,100.24,7.09,-4.82,13
20132014,Cory.Sarich,D,COL,54,35,2,2,1,9,10,0.08,0.68,0.75,-12,47.76,102.05,2.27,0.86,14.77
20132014,Yann.Sauve,D,VAN,3,23,0.709,0.709,0,0,0,0,0,0,0,36.51,92,0,-2.05,12.06
20132014,David.Savard,D,CBJ,76,22,0.709,0.709,4,7,11,0.21,0.36,0.57,-9,47.24,101.41,6.67,-0.42,15.24
20142015,David.Savard,D,CBJ,82,23,1.3,1.3,6,11,17,0.26,0.47,0.73,-16,47,99.99,6.98,-5.82,17.13
20132014,Luca.Sbisa,D,ANA,32,23,2.6,2.175,1,4,5,0.13,0.51,0.63,-9,48.38,100.14,3.57,0.35,14.8
20142015,Luca.Sbisa,D,VAN,82,24,2.9,2.175,3,8,11,0.14,0.37,0.5,1,47.18,98.64,3.7,-0.4,15.94
20132014,Marco.Scandella,D,MIN,89,23,0.9,1.025,3,15,18,0.12,0.62,0.75,-1,50.82,101.36,3.45,-8.94,16.18
20142015,Marco.Scandella,D,MIN,74,24,1.15,1.025,10,6,16,0.45,0.27,0.72,-10,51.19,99.97,9.43,-11.09,18.01
20132014,Colton.Sceviour,R,DAL,31,24,0.6,0.6,7,5,12,1.11,0.79,1.91,2,50.65,99.02,11.48,-6.16,12.18
20142015,Colton.Sceviour,R,DAL,71,25,0.6,0.65,9,13,22,0.69,1,1.69,1,53.59,99.83,9.28,-2.11,10.98
20142015,Timothy.Schaller,CL,BUF,18,23,0.925,0.925,1,1,2,0.32,0.32,0.65,0,35.64,96.59,5.56,-14.02,10.32
20132014,Mark.Scheifele,C,WPG,63,20,0.925,0.863,11,14,25,0.77,0.98,1.75,12,48.59,101.3,13.41,2.66,13.63
20142015,Mark.Scheifele,C,WPG,86,21,0.833,0.863,11,22,33,0.52,1.05,1.57,17,52.6,101.15,8.21,-4.7,14.63
20132014,Brayden.Schenn,LC,PHI,89,22,0.81,0.84,14,15,29,0.74,0.79,1.53,2,48.04,101.1,9.4,5.81,12.77
20142015,Brayden.Schenn,LC,PHI,82,23,2.25,2.5,9,16,25,0.5,0.89,1.39,3,49.7,100.61,9.89,7.27,13.17
20132014,Luke.Schenn,D,PHI,86,23,3.35,3.6,4,7,11,0.19,0.34,0.53,-6,47.49,101,4.76,3.88,14.46
20142015,Luke.Schenn,D,PHI,58,24,3.35,3.6,3,10,13,0.2,0.67,0.87,-1,50.6,99.42,4.76,3.12,15.52
20132014,Cameron.Schilling,D,WSH,1,24,0.925,0.925,0,0,0,0,0,0,0,35,94.12,0,8,18.57
20142015,Cameron.Schilling,D,WSH,4,25,0.625,0.625,0,0,0,0,0,0,-2,62.5,103.42,0,11.53,10.98
20132014,David.Schlemko,D,PHX,48,26,1,1.137,1,5,6,0.09,0.47,0.56,-7,53.45,99.66,1.96,-0.19,13.3
20142015,David.Schlemko,D,CGY/DAL/ARI,55,27,1.275,1.137,1,2,3,0.08,0.17,0.25,-5,50.11,99.85,2.08,2.78,12.95
20132014,Nate.Schmidt,D,WSH,29,22,0.925,0.925,2,3,5,0.24,0.37,0.61,4,50.61,102.93,5.56,6.43,16.89
20142015,Nate.Schmidt,D,WSH,39,23,0.625,0.625,1,3,4,0.12,0.35,0.47,1,53.93,98.29,2.7,6.19,13.04
20132014,Jordan.Schroeder,CR,VAN,25,22,0.6,0.6,3,2,5,0.7,0.46,1.16,0,52.38,96.11,14.29,4.59,10.35
20142015,Jordan.Schroeder,CR,MIN,28,23,0.6,0.6,3,5,8,0.59,0.98,1.56,2,53.54,104.74,5.77,-3.92,10.96
20132014,Jeff.Schultz,D,L.A,7,27,0.7,0.7,0,0,0,0,0,0,0,54.17,96.39,0,-13.18,15.48
20142015,Jeff.Schultz,D,L.A,9,28,0.85,0.85,0,1,1,0,0.47,0.47,-2,57,100,0,-5.95,14.32
20132014,Justin.Schultz,D,EDM,74,23,0.925,0.925,9,10,19,0.42,0.47,0.89,0,42.86,100.01,14.29,0.86,17.26
20142015,Justin.Schultz,D,EDM,81,24,3.675,3.675,6,13,19,0.24,0.53,0.77,1,50.24,98.63,6.67,19.92,18.32
20132014,Nick.Schultz,D,CBJ/EDM,71,31,3.6,3.5,0,3,3,0,0.19,0.19,-6,42.27,98.44,0,-1.08,13.44
20142015,Nick.Schultz,D,PHI,80,32,1.25,1.25,2,12,14,0.1,0.59,0.69,-13,47.4,99.9,3.33,-9.68,15.28
20132014,Jaden.Schwartz,LC,STL,86,21,0.9,NA,17,25,42,0.87,1.28,2.15,7,56.06,102.31,11.64,0.21,13.63
20142015,Jaden.Schwartz,LC,STL,81,22,2,2.35,17,24,41,0.9,1.27,2.17,2,52.8,100.17,10.97,9.76,13.98
20132014,John.Scott,LD,BUF,56,30,0.75,0.75,1,0,1,0.16,0,0.16,-14,39.84,95.14,6.25,1.12,6.61
20142015,John.Scott,LD,S.J,38,31,0.7,0.7,2,1,3,0.43,0.21,0.64,-2,45.73,100.74,11.11,3.32,7.38
20132014,Rob.Scuderi,D,PIT,66,34,4,3.375,0,4,4,0,0.24,0.24,2,44.73,99.03,0,-0.18,15.37
20142015,Rob.Scuderi,D,PIT,87,35,4,3.375,1,7,8,0.05,0.32,0.36,-2,51.1,100.58,2,-0.36,15.18
20132014,Brent.Seabrook,D,CHI,98,28,5,5.8,4,31,35,0.14,1.08,1.22,-6,55.13,100.06,3.2,2.21,17.6
20142015,Brent.Seabrook,D,CHI,105,29,5,5.8,10,14,24,0.31,0.44,0.75,-5,52.39,100.16,6.62,2.33,18.18
20132014,Daniel.Sedin,L,VAN,73,32,6.1,6.1,11,18,29,0.61,1,1.62,7,56.92,99.94,7.01,17.31,14.76
20142015,Daniel.Sedin,L,VAN,88,33,7,7,13,25,38,0.66,1.28,1.94,6,54.55,98.22,7.3,6.33,13.35
20132014,Henrik.Sedin,C,VAN,70,32,6.1,6.1,7,25,32,0.41,1.47,1.88,0,55.63,101.3,10,18.58,14.63
20142015,Henrik.Sedin,C,VAN,88,33,7,7,7,28,35,0.35,1.42,1.77,5,55.43,98.96,8.05,6.22,13.45
20132014,Tyler.Seguin,CR,DAL,86,21,4.5,5.75,25,30,55,1.24,1.49,2.74,18,52.88,103.07,12.69,9.11,14.02
20142015,Tyler.Seguin,CR,DAL,71,22,5.5,5.75,21,24,45,1.23,1.41,2.63,8,54.2,101.42,12.28,4.07,14.43
20132014,Dennis.Seidenberg,D,BOS,34,32,3.5,3.25,1,9,10,0.1,0.88,0.98,-2,49.74,103.46,2.33,-4.71,17.99
20142015,Dennis.Seidenberg,D,BOS,82,33,4,4,3,10,13,0.12,0.39,0.51,-9,48.13,99.56,3.26,-8.96,18.7
20142015,Jiri.Sekac,C,ANA/MTL,76,22,0.925,0.925,7,13,20,0.45,0.84,1.3,3,49.17,100.67,8.14,-0.13,12.19
20132014,Andrej.Sekera,D,CAR,74,27,1.75,2.75,5,18,23,0.23,0.85,1.08,-2,51.48,100.48,5.38,0.45,17.27
20142015,Andrej.Sekera,D,CAR/L.A,73,28,1.75,2.75,2,14,16,0.09,0.66,0.76,0,54.22,98.24,2.56,-4.57,17.33
20132014,Teemu.Selanne,R,ANA,76,43,2,2,6,15,21,0.42,1.06,1.48,6,50.51,101.46,7.06,2.5,11.17
20132014,Alexander.Semin,R,CAR,65,29,7,7,12,14,26,0.74,0.86,1.59,-2,55.21,100.32,8.22,11.53,15.06
20142015,Alexander.Semin,R,CAR,57,30,7,7,6,9,15,0.46,0.69,1.15,1,55.89,97.49,7.69,7.16,13.73
20132014,Tim.Sestito,CL,N.J,16,29,0.55,0.562,0,2,2,0,0.95,0.95,-1,52.83,96.94,0,-2.29,7.86
20142015,Tim.Sestito,CL,N.J,15,30,0.575,0.562,0,2,2,0,0.97,0.97,-1,44.17,100.07,0,14.95,8.26
20132014,Tom.Sestito,L,VAN,77,25,0.65,0.75,4,4,8,0.48,0.48,0.96,-12,44.56,96.28,13.79,-6.18,6.46
20142015,Tom.Sestito,L,VAN,3,26,0.85,0.75,0,1,1,0,3.34,3.34,1,26.32,120,NA,-13.08,5.98
20132014,Devin.Setoguchi,R,WPG,75,26,3.25,3,7,15,22,0.43,0.92,1.35,1,48.82,98.03,6.54,-1.97,13.06
20142015,Devin.Setoguchi,R,CGY,12,27,0.75,0.75,0,0,0,0,0,0,-2,42.5,89.64,0,3.63,10.68
20142015,Damon.Severson,D,N.J,51,20,0.642,0.606,4,4,8,0.27,0.27,0.54,-8,50.36,98.46,5.8,-3.68,17.55
20142015,Michael.Sgarbossa,C,COL,3,22,0.6,0.591,0,1,1,0,3.02,3.02,1,40,106.41,0,13.17,6.63
20132014,Patrick.Sharp,L,CHI,101,31,6.5,5.9,24,30,54,0.95,1.19,2.13,4,55.22,100.34,8.96,12.91,15.03
20142015,Patrick.Sharp,L,CHI,91,32,6.5,5.9,11,26,37,0.55,1.31,1.86,-2,54.74,98.8,4.98,18.15,13.12
20132014,Kevin.Shattenkirk,D,STL,87,24,3.3,4.25,4,16,20,0.18,0.7,0.88,-5,54.72,99.35,3.28,5.62,15.72
20142015,Kevin.Shattenkirk,D,STL,62,25,4.2,4.25,4,19,23,0.23,1.1,1.33,-2,54.98,102.94,4.26,10.85,16.71
20132014,Andrew.Shaw,CR,CHI,92,22,0.565,0.565,15,20,35,0.77,1.03,1.8,-5,56.59,101.28,11.19,16.66,12.7
20142015,Andrew.Shaw,CR,CHI,102,23,1.5,2,10,12,22,0.49,0.59,1.08,4,53.54,96.96,6.45,-3.42,11.96
20132014,Riley.Sheahan,C,DET,47,21,0.74,0.785,7,11,18,0.77,1.21,1.99,7,56.8,102.7,13.46,11.37,11.56
20142015,Riley.Sheahan,C,DET,86,22,0.85,0.95,7,16,23,0.43,0.97,1.4,4,55.16,98.86,7.14,3.96,11.46
20132014,James.Sheppard,C,S.J,74,25,0.83,0.83,6,19,25,0.42,1.34,1.77,-2,52.34,100.59,6.45,0.75,11.46
20142015,James.Sheppard,C,NYR/S.J,84,26,1.3,1.3,8,9,17,0.49,0.55,1.04,4,47.21,99.59,9.41,-12.88,11.7
20142015,Brendan.Shinnimin,C,ARI,12,23,0.718,0.667,0,1,1,0,0.49,0.49,-1,49.07,100,0,15.48,10.19
20132014,Drew.Shore,CR,FLA,24,22,0.9,0.9,3,2,5,0.78,0.52,1.3,-2,51.17,99.71,15.79,6.76,9.61
20142015,Drew.Shore,CR,CGY,12,23,0.9,0.9,1,2,3,0.47,0.95,1.42,2,40.41,94.8,6.67,-7.3,10.54
20142015,Nicholas.Shore,C,L.A,34,21,0.925,0.925,1,5,6,0.18,0.88,1.05,1,52.71,100.24,3.12,6.18,10.06
20142015,Justin.Shugg,RL,CAR,3,22,0.6,0.6,0,0,0,0,0,0,-1,47.83,100,0,7.26,5.89
20142015,Duncan.Siemens,D,COL,1,21,NA,NA,0,0,0,0,0,0,0,44.44,101.79,NA,35.9,12.28
20132014,Jakob.Silfverberg,RL,ANA,65,22,0.9,0.863,8,13,21,0.66,1.07,1.73,2,49.4,99.82,7.48,-1.87,11.22
20142015,Jakob.Silfverberg,RL,ANA,97,23,0.85,0.85,11,28,39,0.52,1.32,1.84,1,51.69,101.78,5.82,-2.43,13.08
20132014,Zach.Sill,LC,PIT,20,25,0.55,0.55,0,0,0,0,0,0,-1,33.81,96.22,0,-18.59,8.62
20142015,Zach.Sill,LC,PIT/TOR,63,26,0.55,0.55,1,3,4,0.13,0.38,0.51,2,44.9,98.46,2.56,-3.52,7.52
20132014,Wayne.Simmonds,RL,PHI,89,25,2.8,3.975,11,19,30,0.58,1,1.59,-3,48.58,101.12,7.43,7.28,12.75
20142015,Wayne.Simmonds,RL,PHI,75,26,3.2,3.975,12,11,23,0.76,0.7,1.46,6,50.47,100.38,9.84,-1.63,12.65
20132014,Mike.Sislo,R,N.J,14,25,0.55,0.55,0,0,0,0,0,0,1,60.47,97.62,0,2.54,8.11
20142015,Mike.Sislo,R,N.J,10,26,0.55,0.562,0,1,1,0,0.54,0.54,-1,46.95,96.11,0,-14.47,11.03
20132014,Colton.Sissons,CR,NSH,17,19,0.64,0.635,1,3,4,0.36,1.09,1.45,-1,48.77,100.27,8.33,3.67,9.72
20132014,Jack.Skille,RL,CBJ,21,26,0.675,0.675,4,1,5,1.21,0.3,1.51,3,46.3,101.01,13.79,9.21,9.45
20142015,Jack.Skille,RL,CBJ,45,27,0.75,0.75,6,2,8,0.66,0.22,0.87,2,45.24,96.3,6.52,-3.94,12.2
20132014,Jeff.Skinner,L,CAR,71,21,4.35,5.725,19,12,31,1.19,0.75,1.95,14,51.25,99.39,9.69,20.78,13.44
20142015,Jeff.Skinner,L,CAR,77,22,6,5.725,13,10,23,0.77,0.59,1.37,16,51.53,96.21,7.26,5.71,13.12
20132014,Jim.Slater,C,WPG,27,30,1.6,1.6,1,1,2,0.25,0.25,0.51,-1,49.63,94.06,5,-12.64,8.72
20142015,Jim.Slater,C,WPG,86,31,1.6,1.6,5,7,12,0.5,0.7,1.2,2,44.64,99.87,10.42,-4.77,7
20132014,Ladislav.Smid,D,CGY/EDM,73,27,3,3.5,2,4,6,0.11,0.22,0.32,-17,41.6,98.93,5.26,-2.73,15.29
20142015,Ladislav.Smid,D,CGY,31,28,3.25,3.5,0,1,1,0,0.15,0.15,0,41.99,94.7,0,-6.18,12.87
20132014,Ben.Smith,C,CHI,94,25,0.575,0.562,16,12,28,0.92,0.69,1.6,9,49.63,100.7,15.09,-32.73,11.15
20142015,Ben.Smith,C,CHI/S.J,80,26,1.5,1.5,6,5,11,0.43,0.36,0.79,4,49.5,100.19,7.23,-29.89,10.51
20132014,Brendan.Smith,D,DET,76,24,1.25,1.262,4,14,18,0.19,0.66,0.85,-7,53.88,99.75,4.4,1.63,16.66
20142015,Brendan.Smith,D,DET,81,25,1.275,1.262,3,6,9,0.14,0.28,0.43,-6,55.4,98.24,3.9,6.38,15.6
20142015,Colin.Smith,C,COL,1,21,0.62,0.628,0,0,0,0,0,0,0,44.44,100,0,40.26,7.17
20132014,Craig.Smith,R,NSH,79,24,2,2,15,25,40,0.84,1.39,2.23,4,50.44,102.38,9.09,5.87,13.62
20142015,Craig.Smith,R,NSH,88,25,2,2,18,20,38,0.95,1.05,2,-1,54.85,101.76,8.18,19.2,12.98
20132014,Derek.Smith,D,CGY,14,28,0.775,0.775,0,1,1,0,0.45,0.45,1,48.44,86.08,0,6.84,9.54
20132014,Devante.Smith-Pelly,C,ANA,31,21,0.69,0.72,4,6,10,0.66,0.99,1.64,0,43.52,103.51,10.53,1.9,11.79
20142015,Devante.Smith-Pelly,C,ANA/MTL,86,22,0.8,0.8,6,13,19,0.36,0.78,1.14,3,46.85,100.41,6.19,-1.54,11.67
20132014,Jerred.Smithson,C,TOR,18,34,0.55,0.55,0,0,0,0,0,0,0,32.62,92.98,0,-11.79,7.16
20132014,Reilly.Smith,RL,BOS,94,22,0.9,0.9,14,21,35,0.7,1.06,1.76,2,58.95,102.78,10.53,-2.78,12.69
20142015,Reilly.Smith,RL,BOS,81,23,1.4,1.4,12,15,27,0.68,0.85,1.52,1,54.98,99.51,10.43,3.84,13.14
20132014,Trevor.Smith,CL,TOR,28,28,0.55,0.55,3,4,7,0.68,0.91,1.6,2,41.03,99.48,13.64,-3.67,9.39
20142015,Trevor.Smith,CL,TOR,54,29,0.55,0.55,2,3,5,0.25,0.37,0.61,-3,45.82,96.8,4.88,7.29,9.06
20132014,Zack.Smith,CL,OTT,82,25,1.5,1.887,12,5,17,0.67,0.28,0.95,-5,50.24,97.82,8.76,-12.77,13.15
20142015,Zack.Smith,CL,OTT,40,26,1.7,1.887,2,0,2,0.29,0,0.29,4,46.92,96.07,5.13,-7.23,10.21
20132014,Ryan.Smyth,LC,EDM,72,37,2.25,2.25,5,11,16,0.38,0.85,1.23,-5,45.31,98.67,5.05,-11.32,10.82
20132014,Vladimir.Sobotka,C,STL,67,26,1.4,1.3,8,16,24,0.55,1.1,1.65,0,56.92,99.48,8.79,-5.14,13.04
20132014,Carl.Soderberg,C,BOS,85,27,1,1.008,12,24,36,0.71,1.42,2.13,-4,53.54,101.86,9.84,2.28,11.94
20142015,Carl.Soderberg,C,BOS,82,28,1,1.008,8,21,29,0.42,1.11,1.53,-2,51.35,101.74,6.96,2.59,13.9
20132014,Nick.Spaling,LC,NSH,71,24,1.5,1.5,9,14,23,0.6,0.93,1.53,0,45.35,101.57,12.5,4.25,12.68
20142015,Nick.Spaling,LC,PIT,87,25,2.2,2.2,9,18,27,0.5,1,1.5,-9,51.41,99.03,10.71,-4.33,12.41
20132014,Jason.Spezza,C,OTT,75,30,5,7,13,24,37,0.78,1.44,2.23,-13,52.33,97.28,8.72,6.25,13.29
20142015,Jason.Spezza,C,DAL,82,31,4,7,12,18,30,0.69,1.03,1.72,4,54.52,99.99,8.45,10.44,12.74
20132014,Ryan.Spooner,CL,BOS,23,21,0.815,0.76,0,5,5,0,1.31,1.31,-2,52.17,102.25,0,13.58,9.99
20142015,Ryan.Spooner,CL,BOS,29,22,0.725,0.76,4,7,11,0.74,1.3,2.04,2,50.23,101.23,9.3,12.28,11.17
20132014,Ryan.Sproul,D,DET,1,20,0.642,0.62,0,0,0,0,0,0,0,72.22,100,0,13.53,14.68
20132014,Jared.Spurgeon,D,MIN,80,23,1.5,2.667,5,17,22,0.21,0.72,0.93,0,52.71,102.91,6.33,1.52,17.79
20142015,Jared.Spurgeon,D,MIN,76,24,2.9,2.667,6,12,18,0.27,0.54,0.81,2,53.01,100.11,5.77,-0.68,17.47
20132014,Eric.Staal,CL,CAR,79,28,9.25,8.25,15,24,39,0.75,1.2,1.96,-12,52.39,98.78,8.93,17.02,15.13
20142015,Eric.Staal,CL,CAR,77,29,9.25,8.25,13,19,32,0.67,0.98,1.65,6,57.23,97.1,6.77,2.83,15.1
20132014,Jordan.Staal,C,CAR,82,25,6,6,10,13,23,0.52,0.68,1.2,0,53.95,100.2,8.62,-1.99,14.03
20142015,Jordan.Staal,C,CAR,46,26,6,6,4,10,14,0.34,0.86,1.2,1,59.54,96.69,5.88,-3.83,15.2
20132014,Marc.Staal,D,NYR,97,26,3.875,3.975,3,12,15,0.11,0.43,0.53,-3,52.66,99.37,2.78,-8.77,17.41
20142015,Marc.Staal,D,NYR,99,27,5.45,3.975,5,12,17,0.17,0.4,0.57,-13,46.69,100.93,5.21,-12.3,18.04
20132014,Drew.Stafford,RC,BUF,70,27,4,4,13,13,26,0.8,0.8,1.6,6,42.77,100.52,9.29,0.72,13.96
20142015,Drew.Stafford,RC,BUF/WPG,80,28,4,4,14,20,34,0.8,1.15,1.95,4,41.17,101.61,12.28,-1.68,13.08
20132014,Matt.Stajan,C,CGY,63,29,2.5,3.5,10,15,25,0.63,0.95,1.58,-8,47.55,96.77,18.18,-14.1,15.1
20142015,Matt.Stajan,C,CGY,70,30,3.625,3.25,8,11,19,0.62,0.86,1.48,-4,44.58,102.75,14.29,-15.57,11
20132014,Viktor.Stalberg,RL,NSH,70,27,2.5,3,8,11,19,0.57,0.78,1.35,2,48.79,97.06,7.27,2.2,12.02
20142015,Viktor.Stalberg,RL,NSH,31,28,2.5,3,3,10,13,0.49,1.63,2.13,-2,49.63,100.25,6.82,-4.19,11.84
20132014,Steven.Stamkos,CR,T.B,41,23,8,7.5,16,10,26,1.56,0.97,2.53,3,52.07,103.58,21.05,-3.36,15.05
20142015,Steven.Stamkos,CR,T.B,108,24,8,7.5,31,22,53,1.18,0.83,2.01,9,52.51,100.7,14.29,10.06,14.65
20132014,Ryan.Stanton,D,VAN,64,24,0.55,0.55,1,14,15,0.07,0.93,1,-6,53.07,99.75,1.59,3.39,14.06
20142015,Ryan.Stanton,D,VAN,54,25,0.55,0.55,2,8,10,0.16,0.63,0.78,-13,44.86,102.95,3.77,7.43,14.19
20132014,Paul.Stastny,C,COL,78,27,6.6,6.6,19,24,43,1,1.27,2.27,4,49.49,101.47,15.08,-5.53,14.57
20142015,Paul.Stastny,C,STL,80,28,6.5,7,8,19,27,0.44,1.05,1.49,-8,54.58,99.68,7.55,-1.89,13.6
20142015,Frederic.St-Denis,D,CBJ,4,28,NA,NA,0,1,1,0,1.23,1.23,2,50.6,96.3,0,-16.46,12.19
20132014,David.Steckel,C,ANA,6,31,0.55,0.55,0,0,0,0,0,0,0,63.54,100,0,15.11,9.6
20132014,Alex.Steen,LC,STL,74,29,3.567,3.363,24,14,38,1.37,0.8,2.17,12,56.73,98.6,15.79,-4.85,14.21
20142015,Alex.Steen,LC,STL,80,30,5.1,5.8,14,23,37,0.75,1.24,2,8,53.23,100.41,8.97,0.25,13.91
20132014,Lee.Stempniak,R,CGY/PIT,86,30,2.75,2.5,11,15,26,0.54,0.74,1.28,-2,48.49,96.9,6.75,-3.94,14.16
20142015,Lee.Stempniak,R,NYR/WPG,75,31,0.9,0.9,15,10,25,1.07,0.71,1.78,0,50.07,102.66,14.02,-8.46,11.25
20132014,Derek.Stepan,C,NYR,106,23,2.3,3.075,14,27,41,0.6,1.16,1.75,6,52.49,101.48,7.87,0.57,13.23
20142015,Derek.Stepan,C,NYR,87,24,3.85,3.075,10,31,41,0.52,1.61,2.12,-1,46.47,104.31,7.04,-0.98,13.32
20132014,Chris.Stewart,R,BUF/STL,63,25,4.1,4.15,11,8,19,0.93,0.68,1.6,-3,47.55,101.32,11.46,10.62,11.28
20142015,Chris.Stewart,R,BUF/MIN,89,26,4.2,4.15,9,17,26,0.44,0.83,1.28,-5,39.21,99.11,7.09,-1.11,13.74
20132014,Martin.St..Louis,C,NYR/T.B,106,38,NA,NA,23,26,49,0.88,1,1.88,17,49.23,102.02,12.43,7.04,14.73
20142015,Martin.St..Louis,C,NYR,93,39,NA,NA,15,25,40,0.72,1.2,1.91,5,47.47,102.34,12.2,7.15,13.48
20132014,Ryan.Stoa,L,WSH,3,26,0.55,0.55,0,0,0,0,0,0,0,41.46,88.89,0,11.85,8.17
20132014,Jarret.Stoll,C,L.A,104,31,3.25,3.25,8,17,25,0.38,0.8,1.18,-12,54.89,101.47,7.34,-4.82,12.21
20142015,Jarret.Stoll,C,L.A,73,32,3.25,3.25,3,8,11,0.2,0.53,0.72,-10,51.05,100.22,4.41,-0.77,12.49
20132014,Karl.Stollery,D,COL,2,25,0.55,0.55,0,0,0,0,0,0,-1,68.75,116.67,0,35.76,6.72
20142015,Karl.Stollery,D,COL/S.J,10,26,0.605,0.605,0,0,0,0,0,0,-1,57.68,97.92,0,17.32,13.23
20132014,Clayton.Stoner,D,MIN,76,28,1.1,1.05,2,6,8,0.13,0.4,0.54,-16,48.36,99.17,3.39,-6.65,11.73
20142015,Clayton.Stoner,D,ANA,85,29,3.25,3.25,2,6,8,0.09,0.28,0.37,-9,50.66,98.68,2.53,3.1,15.37
20132014,Mark.Stone,R,OTT,19,21,0.63,0.603,3,4,7,0.77,1.02,1.79,0,57.87,101.83,10,-8.18,12.36
20142015,Mark.Stone,R,OTT,86,22,0.575,0.603,18,27,45,1,1.5,2.5,7,51.86,102.6,15,1.88,12.58
20132014,Michael.Stone,D,PHX,70,23,0.8,1.15,6,8,14,0.34,0.46,0.8,-9,49.79,100.3,6.9,6.18,14.95
20142015,Michael.Stone,D,ARI,81,24,1.2,1.15,3,9,12,0.13,0.39,0.52,-11,49.39,97.59,2.78,6.9,17.2
20132014,Martin.St..Pierre,CL,MTL,1,30,NA,NA,0,0,0,0,0,0,0,31.25,100,NA,1.61,9.41
20132014,Tyson.Strachan,D,WSH,18,28,0.55,0.55,0,2,2,0,0.45,0.45,-3,40.3,101.51,0,-14.98,14.88
20142015,Tyson.Strachan,D,BUF,46,29,0.65,0.65,0,4,4,0,0.32,0.32,-1,37.59,94.74,0,0.69,16.19
20132014,Brian.Strait,D,NYI,47,25,0.625,0.775,2,3,5,0.18,0.26,0.44,2,44.4,97.06,5.26,-1.02,14.58
20142015,Brian.Strait,D,NYI,59,26,0.775,0.775,2,4,6,0.13,0.25,0.38,-10,46.02,99.36,3.28,-4.74,16.25
20142015,Petr.Straka,R,PHI,3,22,0.925,0.925,0,2,2,0,4.15,4.15,0,59.18,104.29,0,0.18,9.63
